Weekday,Start Time,End Time,Role,Event Name,Event Abbreviation,Event Type,Event Description
Friday,8:00 PM,9:00 PM,CN F,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,8:00 PM,9:00 PM,CN I,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,8:00 PM,9:00 PM,AC 2,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,8:00 PM,9:00 PM,AC 4,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,8:00 PM,9:00 PM,AC 10,Time-off,OF,break,Scheduled break or personal time away from duties.
Friday,8:00 PM,9:30 PM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:00 PM,9:30 PM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,5:30 PM,9:30 PM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:00 PM,9:30 PM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:00 PM,9:30 PM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 PM,9:30 PM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 PM,9:30 PM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:00 PM,9:30 PM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:00 PM,10:15 PM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:00 PM,10:15 PM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 PM,10:15 PM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:00 PM,10:15 PM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,10:30 AM,10:15 PM,CN E,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:00 PM,10:15 PM,CN F,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,6:00 PM,10:15 PM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,7:00 PM,10:15 PM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:00 PM,10:15 PM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,8:00 PM,10:15 PM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Friday,9:30 PM,10:15 PM,AC 1,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,9:30 PM,10:15 PM,AC 2,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,9:30 PM,10:15 PM,AC 3,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,9:30 PM,10:15 PM,AC 4,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,5:30 PM,10:15 PM,AC 5,Site Office,SI,duty,A specific duty or task: Site Office.
Friday,5:30 PM,10:15 PM,AC 6,Site Office,SI,duty,A specific duty or task: Site Office.
Friday,9:30 PM,10:15 PM,AC 7,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,9:30 PM,10:15 PM,AC 8,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,9:30 PM,10:15 PM,AC 9,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,9:30 PM,10:15 PM,AC 10,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Friday,10:15 PM,10:30 PM,CN A,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,CN B,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,CN C,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,CN D,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,CN E,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,CN F,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,CN G,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,CN H,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,CN I,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,CN J,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,AC 1,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,AC 2,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,AC 3,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,AC 4,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,AC 5,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,AC 6,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,AC 7,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,AC 8,Lights Out,LI,free,End-of-day procedure.
Friday,10:15 PM,10:30 PM,AC 10,Lights Out,LI,free,End-of-day procedure.
Friday,10:30 PM,10:45 PM,CN A,Night Watch,NI,duty,A specific duty or task: Night Watch.
Friday,10:30 PM,10:45 PM,CN B,Night Watch,NI,duty,A specific duty or task: Night Watch.
Friday,10:30 PM,10:45 PM,CN C,Night Watch,NI,duty,A specific duty or task: Night Watch.
Friday,10:30 PM,10:45 PM,CN D,Night Watch,NI,duty,A specific duty or task: Night Watch.
Friday,10:30 PM,10:45 PM,CN E,Night Watch,NI,duty,A specific duty or task: Night Watch.
Friday,10:30 PM,10:45 PM,CN F,Night Watch,NI,duty,A specific duty or task: Night Watch.
Friday,10:30 PM,10:45 PM,CN G,Night Watch,NI,duty,A specific duty or task: Night Watch.
Friday,10:30 PM,10:45 PM,CN H,Night Watch,NI,duty,A specific duty or task: Night Watch.
Friday,10:30 PM,10:45 PM,CN I,Night Watch,NI,duty,A specific duty or task: Night Watch.
Friday,10:30 PM,10:45 PM,CN J,Night Watch,NI,duty,A specific duty or task: Night Watch.
Friday,10:30 PM,10:45 PM,AC 1,Night Watch Support,NI,duty,A specific duty or task: Night Watch Support.
Friday,10:30 PM,10:45 PM,AC 2,Night Watch Support,NI,duty,A specific duty or task: Night Watch Support.
Friday,10:30 PM,10:45 PM,AC 3,Night Watch Support,NI,duty,A specific duty or task: Night Watch Support.
Friday,10:30 PM,10:45 PM,AC 4,Night Watch Support,NI,duty,A specific duty or task: Night Watch Support.
Friday,10:30 PM,10:45 PM,AC 5,Night Watch Support,NI,duty,A specific duty or task: Night Watch Support.
Friday,10:30 PM,10:45 PM,AC 6,Night Watch Support,NI,duty,A specific duty or task: Night Watch Support.
Friday,10:30 PM,10:45 PM,AC 7,Night Watch Support,NI,duty,A specific duty or task: Night Watch Support.
Friday,10:30 PM,10:45 PM,AC 8,Night Watch Support,NI,duty,A specific duty or task: Night Watch Support.
Friday,10:15 PM,10:45 PM,AC 9,Night Watch Coordinator,NI,duty,A specific duty or task: Night Watch Coordinator.
Friday,10:30 PM,10:45 PM,AC 10,Night Watch Support,NI,duty,A specific duty or task: Night Watch Support.
Saturday,6:30 AM,7:30 AM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,CN E,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,CN F,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,6:30 AM,7:30 AM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:30 AM,7:45 AM,CN A,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:30 AM,7:45 AM,CN B,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:30 AM,7:45 AM,CN C,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:30 AM,7:45 AM,CN D,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:30 AM,7:45 AM,CN E,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:30 AM,7:45 AM,CN F,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:30 AM,7:45 AM,CN G,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:30 AM,7:45 AM,CN H,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:30 AM,7:45 AM,CN I,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:30 AM,7:45 AM,CN J,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:30 AM,7:45 AM,AC 1,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,6:30 AM,7:45 AM,AC 2,Bus Departure,BU,duty,A specific duty or task: Bus Departure.
Saturday,7:30 AM,7:45 AM,AC 3,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,6:30 AM,7:45 AM,AC 4,Bus Departure,BU,duty,A specific duty or task: Bus Departure.
Saturday,7:30 AM,7:45 AM,AC 5,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:30 AM,7:45 AM,AC 6,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:30 AM,7:45 AM,AC 7,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:30 AM,7:45 AM,AC 8,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:30 AM,7:45 AM,AC 9,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:30 AM,7:45 AM,AC 10,Meeting,ME,meeting,"A scheduled meeting for coordination, planning, or discussion."
Saturday,7:45 AM,8:25 AM,CN A,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,CN B,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,CN C,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,CN D,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,CN E,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,CN F,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,CN G,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,CN H,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,CN I,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,CN J,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,AC 1,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,AC 2,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,AC 3,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,AC 4,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,AC 5,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,AC 6,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,AC 7,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,AC 8,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,AC 9,No Duty,ND,free,Time without duty but still actively participating in the session.
Saturday,7:45 AM,8:25 AM,AC 10,No Duty,ND,free,Time without duty but still actively participating in the session.
